name,referencePath,policyType,category,displayName,description,groupNames,policySets,allowedEffects,devEffect,devParameters,prodEffect,prodParameters
17f4b1cc-c55c-4d94-b1f9-2978f6ac2957,,BuiltIn,Security Center,Azure running container images should have vulnerabilities resolved (powered by Microsoft Defender Vulnerability Management),"Container image vulnerability assessment scans your registry for commonly known vulnerabilities (CVEs) and provides a detailed vulnerability report for each image. This recommendation provides visibility to vulnerable images currently running in your Kubernetes clusters. Remediating vulnerabilities in container images that are currently running is key to improving your security posture, significantly reducing the attack surface for your containerized workloads.","Azure_Security_Benchmark_v3.0_PV-6,Azure_Security_Benchmark_v3.0_DS-6",MCSB: AuditIfNotExists (default: kubernetesRunningImagesVulnerabilityMDVMAssessmentEffect),"parameter: AuditIfNotExists,Disabled",AuditIfNotExists,,AuditIfNotExists,
0cfea604-3201-4e14-88fc-fae4c427a6c5,,BuiltIn,Security Center,Blocked accounts with owner permissions on Azure resources should be removed,Deprecated accounts with owner permissions should be removed from your subscription.  Deprecated accounts are accounts that have been blocked from signing in.,"Azure_Security_Benchmark_v3.0_PA-1,Azure_Security_Benchmark_v3.0_PA-4",MCSB: AuditIfNotExists (default: identityRemoveDeprecatedAccountWithOwnerPermissionsMonitoringEffect),"parameter: AuditIfNotExists,Disabled",AuditIfNotExists,,AuditIfNotExists,
8d7e1fde-fe26-4b5f-8108-f8e432cbc2be,,BuiltIn,Security Center,Blocked accounts with read and write permissions on Azure resources should be removed,Deprecated accounts should be removed from your subscriptions.  Deprecated accounts are accounts that have been blocked from signing in.,Azure_Security_Benchmark_v3.0_PA-4,MCSB: AuditIfNotExists (default: identityRemoveDeprecatedAccountMonitoringEffect),"parameter: AuditIfNotExists,Disabled",AuditIfNotExists,,AuditIfNotExists,
6e2593d9-add6-4083-9c9b-4b7d2188c899,,BuiltIn,Security Center,Email notification for high severity alerts should be enabled,"To ensure the relevant people in your organization are notified when there is a potential security breach in one of your subscriptions, enable email notifications for high severity alerts in Security Center.",Azure_Security_Benchmark_v3.0_IR-2,MCSB: AuditIfNotExists (default: emailNotificationForHighSeverityAlertsShouldBeEnabledMonitoringEffect),"parameter: AuditIfNotExists,Disabled",AuditIfNotExists,,AuditIfNotExists,
0b15565f-aa9e-48ba-8619-45960f2c314d,,BuiltIn,Security Center,Email notification to subscription owner for high severity alerts should be enabled,"To ensure your subscription owners are notified when there is a potential security breach in their subscription, set email notifications to subscription owners for high severity alerts in Security Center.",Azure_Security_Benchmark_v3.0_IR-2,MCSB: AuditIfNotExists (default: emailNotificationToSubscriptionOwnerForHighSeverityAlertsShouldBeEnabledMonitoringEffect),"parameter: AuditIfNotExists,Disabled",AuditIfNotExists,,AuditIfNotExists,
339353f6-2387-4a45-abe4-7f529d121046,,BuiltIn,Security Center,Guest accounts with owner permissions on Azure resources should be removed,External accounts with owner permissions should be removed from your subscription in order to prevent unmonitored access.,"Azure_Security_Benchmark_v3.0_PA-1,Azure_Security_Benchmark_v3.0_PA-4",MCSB: AuditIfNotExists (default: identityRemoveExternalAccountWithOwnerPermissionsMonitoringEffect),"parameter: AuditIfNotExists,Disabled",AuditIfNotExists,,AuditIfNotExists,
e9ac8f8e-ce22-4355-8f04-99b911d6be52,,BuiltIn,Security Center,Guest accounts with read permissions on Azure resources should be removed,External accounts with read privileges should be removed from your subscription in order to prevent unmonitored access.,Azure_Security_Benchmark_v3.0_PA-4,MCSB: AuditIfNotExists (default: identityRemoveExternalAccountWithReadPermissionsMonitoringEffect),"parameter: AuditIfNotExists,Disabled",AuditIfNotExists,,AuditIfNotExists,
94e1c2ac-cbbe-4cac-a2b5-389c812dee87,,BuiltIn,Security Center,Guest accounts with write permissions on Azure resources should be removed,External accounts with write privileges should be removed from your subscription in order to prevent unmonitored access.,Azure_Security_Benchmark_v3.0_PA-4,MCSB: AuditIfNotExists (default: identityRemoveExternalAccountWithWritePermissionsMonitoringEffect),"parameter: AuditIfNotExists,Disabled",AuditIfNotExists,,AuditIfNotExists,
ae89ebca-1c92-4898-ac2c-9f63decb045c,,BuiltIn,Security Center,Guest Configuration extension should be installed on your machines,"To ensure secure configurations of in-guest settings of your machine, install the Guest Configuration extension. In-guest settings that the extension monitors include the configuration of the operating system, application configuration or presence, and environment settings. Once installed, in-guest policies will be available such as 'Windows Exploit guard should be enabled'. Learn more at https://aka.ms/gcpol.",Azure_Security_Benchmark_v3.0_PV-4,MCSB: AuditIfNotExists (default: azurePolicyforWindowsMonitoringEffect),"parameter: AuditIfNotExists,Disabled",AuditIfNotExists,,AuditIfNotExists,
f6de0be7-9a8a-4b8a-b349-43cf02d22f7c,,BuiltIn,Security Center,Internet-facing virtual machines should be protected with network security groups,Protect your virtual machines from potential threats by restricting access to them with network security groups (NSG). Learn more about controlling traffic with NSGs at https://aka.ms/nsg-doc,Azure_Security_Benchmark_v3.0_NS-1,MCSB: AuditIfNotExists (default: networkSecurityGroupsOnVirtualMachinesMonitoringEffect),"parameter: AuditIfNotExists,Disabled",AuditIfNotExists,,AuditIfNotExists,
bd352bd5-2853-4985-bf0d-73806b4a5744,,BuiltIn,Security Center,IP Forwarding on your virtual machine should be disabled,"Enabling IP forwarding on a virtual machine's NIC allows the machine to receive traffic addressed to other destinations. IP forwarding is rarely required (e.g., when using the VM as a network virtual appliance), and therefore, this should be reviewed by the network security team.",Azure_Security_Benchmark_v3.0_NS-3,MCSB: AuditIfNotExists (default: disableIPForwardingMonitoringEffect),"parameter: AuditIfNotExists,Disabled",AuditIfNotExists,,AuditIfNotExists,
3ac7c827-eea2-4bde-acc7-9568cd320efa,,BuiltIn,Security Center,Machines should have secret findings resolved,Audits virtual machines to detect whether they contain secret findings from the secret scanning solutions on your virtual machines.,"Azure_Security_Benchmark_v3.0_PV-5,Azure_Security_Benchmark_v3.0_IM-8",MCSB: AuditIfNotExists (Policy Default),"override: AuditIfNotExists,Disabled",AuditIfNotExists,,AuditIfNotExists,
b0f33259-77d7-4c9e-aac6-3aabcfae693c,,BuiltIn,Security Center,Management ports of virtual machines should be protected with just-in-time network access control,Possible network Just In Time (JIT) access will be monitored by Azure Security Center as recommendations,"Azure_Security_Benchmark_v3.0_NS-3,Azure_Security_Benchmark_v3.0_PA-2",MCSB: AuditIfNotExists (default: jitNetworkAccessMonitoringEffect),"parameter: AuditIfNotExists,Disabled",AuditIfNotExists,,AuditIfNotExists,
22730e10-96f6-4aac-ad84-9383d35b5917,,BuiltIn,Security Center,Management ports should be closed on your virtual machines,Open remote management ports are exposing your VM to a high level of risk from Internet-based attacks. These attacks attempt to brute force credentials to gain admin access to the machine.,Azure_Security_Benchmark_v3.0_NS-3,MCSB: AuditIfNotExists (default: restrictAccessToManagementPortsMonitoringEffect),"parameter: AuditIfNotExists,Disabled",AuditIfNotExists,,AuditIfNotExists,
1f90fc71-a595-4066-8974-d4d0802e8ef0,,BuiltIn,Security Center,Microsoft Defender CSPM should be enabled,"Defender Cloud Security Posture Management (CSPM) provides enhanced posture capabilities and a new intelligent cloud security graph to help identify, prioritize, and reduce risk. Defender CSPM is available in addition to the free foundational security posture capabilities turned on by default in Defender for Cloud.","Azure_Security_Benchmark_v3.0_LT-1,Azure_Security_Benchmark_v3.0_LT-2,Azure_Security_Benchmark_v3.0_IR-3,Azure_Security_Benchmark_v3.0_IR-5",MCSB: AuditIfNotExists (default: MicrosoftDefenderCSPMShouldBeEnabledMonitoringEffect),"parameter: AuditIfNotExists,Disabled",AuditIfNotExists,,AuditIfNotExists,
7926a6d1-b268-4586-8197-e8ae90c877d7,,BuiltIn,Security Center,Microsoft Defender for APIs should be enabled,"Microsoft Defender for APIs brings new discovery, protection, detection, & response coverage to monitor for common API based attacks & security misconfigurations.","Azure_Security_Benchmark_v3.0_DP-1,Azure_Security_Benchmark_v3.0_DP-2,Azure_Security_Benchmark_v3.0_LT-1,Azure_Security_Benchmark_v3.0_IR-3,Azure_Security_Benchmark_v3.0_IR-5",MCSB: AuditIfNotExists (Policy Default),"override: AuditIfNotExists,Disabled",AuditIfNotExists,,AuditIfNotExists,
1c988dd6-ade4-430f-a608-2a3e5b0a6d38,,BuiltIn,Security Center,Microsoft Defender for Containers should be enabled,"Microsoft Defender for Containers provides hardening, vulnerability assessment and run-time protections for your Azure, hybrid, and multi-cloud Kubernetes environments.","Azure_Security_Benchmark_v3.0_LT-1,Azure_Security_Benchmark_v3.0_LT-2,Azure_Security_Benchmark_v3.0_IR-3,Azure_Security_Benchmark_v3.0_IR-5",MCSB: AuditIfNotExists (default: containersAdvancedThreatProtectionMonitoringEffect),"parameter: AuditIfNotExists,Disabled",AuditIfNotExists,,AuditIfNotExists,
d31e5c31-63b2-4f12-887b-e49456834fa1,,BuiltIn,Security Center,Microsoft Defender for SQL should be enabled for unprotected Synapse workspaces,Enable Defender for SQL to protect your Synapse workspaces. Defender for SQL monitors your Synapse SQL to detect anomalous activities indicating unusual and potentially harmful attempts to access or exploit databases.,"Azure_Security_Benchmark_v3.0_LT-1,Azure_Security_Benchmark_v3.0_LT-2,Azure_Security_Benchmark_v3.0_IR-3,Azure_Security_Benchmark_v3.0_IR-5",MCSB: AuditIfNotExists (Policy Default),"override: AuditIfNotExists,Disabled",AuditIfNotExists,,AuditIfNotExists,
938c4981-c2c9-4168-9cd6-972b8675f906,,BuiltIn,Security Center,Microsoft Defender for SQL status should be protected for Arc-enabled SQL Servers,"Microsoft Defender for SQL provides functionality for surfacing and mitigating potential database vulnerabilities, detecting anomalous activities that could indicate threats to SQL databases, discovering and classifying sensitive data. Once enabled, the protection status indicates that the resource is actively monitored. Even when Defender is enabled, multiple configuration settings should be validated on the agent, machine, workspace and SQL server to ensure active protection.","Azure_Security_Benchmark_v3.0_LT-1,Azure_Security_Benchmark_v3.0_LT-2,Azure_Security_Benchmark_v3.0_IR-3,Azure_Security_Benchmark_v3.0_IR-5",MCSB: Audit (default: arcEnabledSqlServerDefenderStatusEffect),"parameter: Audit,Disabled",Audit,,Audit,
640d2586-54d2-465f-877f-9ffc1d2109f4,,BuiltIn,Security Center,Microsoft Defender for Storage should be enabled,"Microsoft Defender for Storage detects potential threats to your storage accounts. It helps prevent the three major impacts on your data and workload: malicious file uploads, sensitive data exfiltration, and data corruption. The new Defender for Storage plan includes Malware Scanning and Sensitive Data Threat Detection. This plan also provides a predictable pricing structure (per storage account) for control over coverage and costs.","Azure_Security_Benchmark_v3.0_DP-2,Azure_Security_Benchmark_v3.0_LT-1,Azure_Security_Benchmark_v3.0_LT-2,Azure_Security_Benchmark_v3.0_IR-3,Azure_Security_Benchmark_v3.0_IR-5",MCSB: AuditIfNotExists (Policy Default),"override: AuditIfNotExists,Disabled",AuditIfNotExists,,AuditIfNotExists,
bb91dfba-c30d-4263-9add-9c2384e659a6,,BuiltIn,Security Center,Non-internet-facing virtual machines should be protected with network security groups,Protect your non-internet-facing virtual machines from potential threats by restricting access with network security groups (NSG). Learn more about controlling traffic with NSGs at https://aka.ms/nsg-doc,Azure_Security_Benchmark_v3.0_NS-1,MCSB: AuditIfNotExists (default: networkSecurityGroupsOnInternalVirtualMachinesMonitoringEffect),"parameter: AuditIfNotExists,Disabled",AuditIfNotExists,,AuditIfNotExists,
ac4a19c2-fa67-49b4-8ae5-0b2e78c49457,,BuiltIn,Security Center,Role-Based Access Control (RBAC) should be used on Kubernetes Services,"To provide granular filtering on the actions that users can perform, use Role-Based Access Control (RBAC) to manage permissions in Kubernetes Service Clusters and configure relevant authorization policies.",Azure_Security_Benchmark_v3.0_PA-7,MCSB: Audit (default: kubernetesServiceRbacEnabledMonitoringEffect),"parameter: Audit,Disabled",Audit,,Audit,
feedbf84-6b99-488c-acc2-71c829aa5ffc,,BuiltIn,Security Center,SQL databases should have vulnerability findings resolved,Monitor vulnerability assessment scan results and recommendations for how to remediate database vulnerabilities.,Azure_Security_Benchmark_v3.0_PV-6,MCSB: AuditIfNotExists (default: sqlDbVulnerabilityAssesmentMonitoringEffect),"parameter: AuditIfNotExists,Disabled",AuditIfNotExists,,AuditIfNotExists,
c6283572-73bb-4deb-bf2c-7a2b8f7462cb,,BuiltIn,Security Center,SQL server-targeted autoprovisioning should be enabled for SQL servers on machines plan,"To ensure your SQL VMs and Arc-enabled SQL Servers are protected, ensure the SQL-targeted Azure Monitoring Agent is configured to automatically deploy. This is also necessary if you've previously configured autoprovisioning of the Microsoft Monitoring Agent, as that component is being deprecated. Learn more: https://aka.ms/SQLAMAMigration","Azure_Security_Benchmark_v3.0_LT-1,Azure_Security_Benchmark_v3.0_LT-2,Azure_Security_Benchmark_v3.0_IR-3,Azure_Security_Benchmark_v3.0_IR-5",MCSB: AuditIfNotExists (Policy Default),"override: AuditIfNotExists,Disabled",AuditIfNotExists,,AuditIfNotExists,
6ba6d016-e7c3-4842-b8f2-4992ebc0d72d,,BuiltIn,Security Center,SQL servers on machines should have vulnerability findings resolved,"SQL vulnerability assessment scans your database for security vulnerabilities, and exposes any deviations from best practices such as misconfigurations, excessive permissions, and unprotected sensitive data. Resolving the vulnerabilities found can greatly improve your database security posture.",Azure_Security_Benchmark_v3.0_PV-6,MCSB: AuditIfNotExists (default: serverSqlDbVulnerabilityAssesmentMonitoringEffect),"parameter: AuditIfNotExists,Disabled",AuditIfNotExists,,AuditIfNotExists,
e71308d3-144b-4262-b144-efdc3cc90517,,BuiltIn,Security Center,Subnets should be associated with a Network Security Group,Protect your subnet from potential threats by restricting access to it with a Network Security Group (NSG). NSGs contain a list of Access Control List (ACL) rules that allow or deny network traffic to your subnet.,Azure_Security_Benchmark_v3.0_NS-1,MCSB: Disabled (default: networkSecurityGroupsOnSubnetsMonitoringEffect),"parameter: AuditIfNotExists,Disabled",Disabled,,Disabled,
4f4f78b8-e367-4b10-a341-d9a4ad5cf1c7,,BuiltIn,Security Center,Subscriptions should have a contact email address for security issues,"To ensure the relevant people in your organization are notified when there is a potential security breach in one of your subscriptions, set a security contact to receive email notifications from Security Center.",Azure_Security_Benchmark_v3.0_IR-2,MCSB: AuditIfNotExists (default: subscriptionsShouldHaveAContactEmailAddressForSecurityIssuesMonitoringEffect),"parameter: AuditIfNotExists,Disabled",AuditIfNotExists,,AuditIfNotExists,
f85bf3e0-d513-442e-89c3-1784ad63382b,,BuiltIn,Security Center,System updates should be installed on your machines (powered by Update Center),"Your machines are missing system, security, and critical updates. Software updates often include critical patches to security holes. Such holes are frequently exploited in malware attacks so it's vital to keep your software updated. To install all outstanding patches and secure your machines, follow the remediation steps.",Azure_Security_Benchmark_v3.0_PV-6,MCSB: AuditIfNotExists (default: systemUpdatesV2MonitoringEffect),"parameter: AuditIfNotExists,Disabled",AuditIfNotExists,,AuditIfNotExists,
09024ccc-0c5f-475e-9457-b7c0d9ed487b,,BuiltIn,Security Center,There should be more than one owner assigned to your subscription,It is recommended to designate more than one subscription owner in order to have administrator access redundancy.,Azure_Security_Benchmark_v3.0_PA-1,MCSB: AuditIfNotExists (default: identityDesignateMoreThanOneOwnerMonitoringEffect),"parameter: AuditIfNotExists,Disabled",AuditIfNotExists,,AuditIfNotExists,
d26f7642-7545-4e18-9b75-8c9bbdee3a9a,,BuiltIn,Security Center,Virtual machines' Guest Configuration extension should be deployed with system-assigned managed identity,The Guest Configuration extension requires a system assigned managed identity. Azure virtual machines in the scope of this policy will be non-compliant when they have the Guest Configuration extension installed but do not have a system assigned managed identity. Learn more at https://aka.ms/gcpol,"Azure_Security_Benchmark_v3.0_IM-3,Azure_Security_Benchmark_v3.0_PV-4",MCSB: AuditIfNotExists (default: gcExtOnVMWithNoSAMIMonitoringEffect),"parameter: AuditIfNotExists,Disabled",AuditIfNotExists,,AuditIfNotExists,
f8d36e2f-389b-4ee4-898d-21aeb69a0f45,,BuiltIn,Service Bus,Resource logs in Service Bus should be enabled,Audit enabling of resource logs. This enables you to recreate activity trails to use for investigation purposes; when a security incident occurs or when your network is compromised,Azure_Security_Benchmark_v3.0_LT-3,MCSB: AuditIfNotExists (default: diagnosticsLogsInServiceBusMonitoringEffect),"parameter: AuditIfNotExists,Disabled",AuditIfNotExists,"{""diagnosticsLogsInServiceBusRetentionDays"":""1""}",AuditIfNotExists,"{""diagnosticsLogsInServiceBusRetentionDays"":""1""}"
617c02be-7f02-4efd-8836-3180d47b6c68,,BuiltIn,Service Fabric,Service Fabric clusters should have the ClusterProtectionLevel property set to EncryptAndSign,"Service Fabric provides three levels of protection (None, Sign and EncryptAndSign) for node-to-node communication using a primary cluster certificate. Set the protection level to ensure that all node-to-node messages are encrypted and digitally signed",Azure_Security_Benchmark_v3.0_DP-4,MCSB: Audit (default: clusterProtectionLevelInServiceFabricMonitoringEffect),"parameter: Deny,Audit,Disabled",Audit,,Audit,
b54ed75b-3e1a-44ac-a333-05ba39b99ff0,,BuiltIn,Service Fabric,Service Fabric clusters should only use Azure Active Directory for client authentication,Audit usage of client authentication only via Azure Active Directory in Service Fabric,Azure_Security_Benchmark_v3.0_IM-1,MCSB: Audit (default: aadAuthenticationInServiceFabricMonitoringEffect),"parameter: Deny,Audit,Disabled",Audit,,Audit,
2393d2cf-a342-44cd-a2e2-fe0188fd1234,,BuiltIn,SignalR,Azure SignalR Service should use private link,"Azure Private Link lets you connect your virtual network to Azure services without a public IP address at the source or destination. The private link platform handles the connectivity between the consumer and services over the Azure backbone network. By mapping private endpoints to your Azure SignalR Service resource instead of the entire service, you'll reduce your data leakage risks. Learn more about private links at: https://aka.ms/asrs/privatelink.",Azure_Security_Benchmark_v3.0_NS-2,MCSB: Audit (default: azureSignalRServiceShouldUsePrivateLinkMonitoringEffect),"parameter: Audit,Disabled",Audit,,Audit,
fa498b91-8a7e-4710-9578-da944c68d1fe,,BuiltIn,SQL,[Preview]: Azure PostgreSQL flexible server should have Microsoft Entra Only Authentication enabled,Disabling local authentication methods and allowing only Microsoft Entra Authentication improves security by ensuring that Azure PostgreSQL flexible server can exclusively be accessed by Microsoft Entra identities.,Azure_Security_Benchmark_v3.0_IM-1,MCSB: Audit (Policy Default),"override: Audit,Disabled",Audit,,Audit,
146412e9-005c-472b-9e48-c87b72ac229e,,BuiltIn,SQL,A Microsoft Entra administrator should be provisioned for MySQL servers,Audit provisioning of a Microsoft Entra administrator for your MySQL server to enable Microsoft Entra authentication. Microsoft Entra authentication enables simplified permission management and centralized identity management of database users and other Microsoft services,Azure_Security_Benchmark_v3.0_DP-4,MCSB: AuditIfNotExists (Policy Default),"override: AuditIfNotExists,Disabled",AuditIfNotExists,,AuditIfNotExists,
b4dec045-250a-48c2-b5cc-e0c4eec8b5b4,,BuiltIn,SQL,A Microsoft Entra administrator should be provisioned for PostgreSQL servers,Audit provisioning of a Microsoft Entra administrator for your PostgreSQL server to enable Microsoft Entra authentication. Microsoft Entra authentication enables simplified permission management and centralized identity management of database users and other Microsoft services,Azure_Security_Benchmark_v3.0_IM-1,MCSB: AuditIfNotExists (Policy Default),"override: AuditIfNotExists,Disabled",AuditIfNotExists,,AuditIfNotExists,
1f314764-cb73-4fc9-b863-8eca98ac36e9,,BuiltIn,SQL,An Azure Active Directory administrator should be provisioned for SQL servers,Audit provisioning of an Azure Active Directory administrator for your SQL server to enable Azure AD authentication. Azure AD authentication enables simplified permission management and centralized identity management of database users and other Microsoft services,Azure_Security_Benchmark_v3.0_IM-1,MCSB: AuditIfNotExists (default: aadAuthenticationInSqlServerMonitoringEffect),"parameter: AuditIfNotExists,Disabled",AuditIfNotExists,,AuditIfNotExists,
a6fb4358-5bf4-4ad7-ba82-2cd2f41ce5e9,,BuiltIn,SQL,Auditing on SQL server should be enabled,Auditing on your SQL Server should be enabled to track database activities across all databases on the server and save them in an audit log.,Azure_Security_Benchmark_v3.0_LT-3,MCSB: AuditIfNotExists (default: sqlServerAuditingMonitoringEffect),"parameter: AuditIfNotExists,Disabled",AuditIfNotExists,,AuditIfNotExists,
abfb4388-5bf4-4ad7-ba82-2cd2f41ceae9,,BuiltIn,SQL,Azure Defender for SQL should be enabled for unprotected Azure SQL servers,Audit SQL servers without Advanced Data Security,"Azure_Security_Benchmark_v3.0_LT-1,Azure_Security_Benchmark_v3.0_LT-2,Azure_Security_Benchmark_v3.0_IR-3,Azure_Security_Benchmark_v3.0_IR-5",MCSB: AuditIfNotExists (default: sqlServerAdvancedDataSecurityMonitoringEffect),"parameter: AuditIfNotExists,Disabled",AuditIfNotExists,,AuditIfNotExists,
abfb7388-5bf4-4ad7-ba99-2cd2f41cebb9,,BuiltIn,SQL,Azure Defender for SQL should be enabled for unprotected SQL Managed Instances,Audit each SQL Managed Instance without advanced data security.,"Azure_Security_Benchmark_v3.0_DP-2,Azure_Security_Benchmark_v3.0_LT-1,Azure_Security_Benchmark_v3.0_LT-2,Azure_Security_Benchmark_v3.0_IR-3,Azure_Security_Benchmark_v3.0_IR-5",MCSB: AuditIfNotExists (default: sqlManagedInstanceAdvancedDataSecurityMonitoringEffect),"parameter: AuditIfNotExists,Disabled",AuditIfNotExists,,AuditIfNotExists,
40e85574-ef33-47e8-a854-7a65c7500560,,BuiltIn,SQL,Azure MySQL flexible server should have Microsoft Entra Only Authentication enabled,Disabling local authentication methods and allowing only Microsoft Entra Authentication improves security by ensuring that Azure MySQL flexible server can exclusively be accessed by Microsoft Entra identities.,Azure_Security_Benchmark_v3.0_DP-4,MCSB: AuditIfNotExists (Policy Default),"override: AuditIfNotExists,Disabled",AuditIfNotExists,,AuditIfNotExists,
32e6bbec-16b6-44c2-be37-c5b672d103cf,,BuiltIn,SQL,Azure SQL Database should be running TLS version 1.2 or newer,Setting TLS version to 1.2 or newer improves security by ensuring your Azure SQL Database can only be accessed from clients using TLS 1.2 or newer. Using versions of TLS less than 1.2 is not recommended since they have well documented security vulnerabilities.,"Azure_Security_Benchmark_v3.0_DP-3,Azure_Security_Benchmark_v3.0_IM-4",MCSB: Audit (Policy Default),"override: Deny,Audit,Disabled",Audit,,Audit,
b3a22bc9-66de-45fb-98fa-00f5df42f41a,,BuiltIn,SQL,Azure SQL Database should have Microsoft Entra-only authentication enabled,Require Azure SQL logical servers to use Microsoft Entra-only authentication. This policy doesn't block servers from being created with local authentication enabled. It does block local authentication from being enabled on resources after create. Consider using the 'Microsoft Entra-only authentication' initiative instead to require both. Learn more at: https://aka.ms/adonlycreate.,Azure_Security_Benchmark_v3.0_IM-1,MCSB: Audit (Policy Default),"override: Deny,Audit,Disabled",Audit,,Audit,
abda6d70-9778-44e7-84a8-06713e6db027,,BuiltIn,SQL,Azure SQL Database should have Microsoft Entra-only authentication enabled during creation,Require Azure SQL logical servers to be created with Microsoft Entra-only authentication. This policy doesn't block local authentication from being re-enabled on resources after create. Consider using the 'Microsoft Entra-only authentication' initiative instead to require both. Learn more at: https://aka.ms/adonlycreate.,Azure_Security_Benchmark_v3.0_IM-1,MCSB: Audit (Policy Default),"override: Deny,Audit,Disabled",Audit,,Audit,
0c28c3fb-c244-42d5-a9bf-f35f2999577b,,BuiltIn,SQL,Azure SQL Managed Instance should have Microsoft Entra-only authentication enabled,Require Azure SQL Managed Instance to use Microsoft Entra-only authentication. This policy doesn't block Azure SQL Managed instances from being created with local authentication enabled. It does block local authentication from being enabled on resources after create. Consider using the 'Microsoft Entra-only authentication' initiative instead to require both. Learn more at: https://aka.ms/adonlycreate.,Azure_Security_Benchmark_v3.0_IM-1,MCSB: Audit (Policy Default),"override: Deny,Audit,Disabled",Audit,,Audit,
9dfea752-dd46-4766-aed1-c355fa93fb91,,BuiltIn,SQL,Azure SQL Managed Instances should disable public network access,"Disabling public network access (public endpoint) on Azure SQL Managed Instances improves security by ensuring that they can only be accessed from inside their virtual networks or via Private Endpoints. To learn more about public network access, visit https://aka.ms/mi-public-endpoint.",Azure_Security_Benchmark_v3.0_NS-2,MCSB: Audit (Policy Default),"override: Deny,Audit,Disabled",Audit,,Audit,
78215662-041e-49ed-a9dd-5385911b3a1f,,BuiltIn,SQL,Azure SQL Managed Instances should have Microsoft Entra-only authentication enabled during creation,Require Azure SQL Managed Instance to be created with Microsoft Entra-only authentication. This policy doesn't block local authentication from being re-enabled on resources after create. Consider using the 'Microsoft Entra-only authentication' initiative instead to require both. Learn more at: https://aka.ms/adonlycreate.,Azure_Security_Benchmark_v3.0_IM-1,MCSB: Audit (Policy Default),"override: Deny,Audit,Disabled",Audit,,Audit,
e802a67a-daf5-4436-9ea6-f6d821dd0c5d,,BuiltIn,SQL,Enforce SSL connection should be enabled for MySQL database servers,Azure Database for MySQL supports connecting your Azure Database for MySQL server to client applications using Secure Sockets Layer (SSL). Enforcing SSL connections between your database server and your client applications helps protect against 'man in the middle' attacks by encrypting the data stream between the server and your application. This configuration enforces that SSL is always enabled for accessing your database server.,Azure_Security_Benchmark_v3.0_DP-3,MCSB: Audit (default: enforceSSLConnectionShouldBeEnabledForMysqlDatabaseServersMonitoringEffect),"parameter: Audit,Disabled",Audit,,Audit,
d158790f-bfb0-486c-8631-2dc6b4e8e6af,,BuiltIn,SQL,Enforce SSL connection should be enabled for PostgreSQL database servers,Azure Database for PostgreSQL supports connecting your Azure Database for PostgreSQL server to client applications using Secure Sockets Layer (SSL). Enforcing SSL connections between your database server and your client applications helps protect against 'man in the middle' attacks by encrypting the data stream between the server and your application. This configuration enforces that SSL is always enabled for accessing your database server.,Azure_Security_Benchmark_v3.0_DP-3,MCSB: Audit (default: enforceSSLConnectionShouldBeEnabledForPostgresqlDatabaseServersMonitoringEffect),"parameter: Audit,Disabled",Audit,,Audit,
0ec47710-77ff-4a3d-9181-6aa50af424d0,,BuiltIn,SQL,Geo-redundant backup should be enabled for Azure Database for MariaDB,"Azure Database for MariaDB allows you to choose the redundancy option for your database server. It can be set to a geo-redundant backup storage in which the data is not only stored within the region in which your server is hosted, but is also replicated to a paired region to provide recovery option in case of a region failure. Configuring geo-redundant storage for backup is only allowed during server create.","Azure_Security_Benchmark_v3.0_BR-1,Azure_Security_Benchmark_v3.0_BR-2",MCSB: Audit (default: georedundantBackupShouldBeEnabledForAzureDatabaseForMariadbMonitoringEffect),"parameter: Audit,Disabled",Audit,,Audit,
82339799-d096-41ae-8538-b108becf0970,,BuiltIn,SQL,Geo-redundant backup should be enabled for Azure Database for MySQL,"Azure Database for MySQL allows you to choose the redundancy option for your database server. It can be set to a geo-redundant backup storage in which the data is not only stored within the region in which your server is hosted, but is also replicated to a paired region to provide recovery option in case of a region failure. Configuring geo-redundant storage for backup is only allowed during server create.","Azure_Security_Benchmark_v3.0_BR-1,Azure_Security_Benchmark_v3.0_BR-2",MCSB: Audit (default: georedundantBackupShouldBeEnabledForAzureDatabaseForMysqlMonitoringEffect),"parameter: Audit,Disabled",Audit,,Audit,
48af4db5-9b8b-401c-8e74-076be876a430,,BuiltIn,SQL,Geo-redundant backup should be enabled for Azure Database for PostgreSQL,"Azure Database for PostgreSQL allows you to choose the redundancy option for your database server. It can be set to a geo-redundant backup storage in which the data is not only stored within the region in which your server is hosted, but is also replicated to a paired region to provide recovery option in case of a region failure. Configuring geo-redundant storage for backup is only allowed during server create.","Azure_Security_Benchmark_v3.0_BR-1,Azure_Security_Benchmark_v3.0_BR-2",MCSB: Audit (default: georedundantBackupShouldBeEnabledForAzureDatabaseForPostgresqlMonitoringEffect),"parameter: Audit,Disabled",Audit,,Audit,
83cef61d-dbd1-4b20-a4fc-5fbc7da10833,,BuiltIn,SQL,MySQL servers should use customer-managed keys to encrypt data at rest,"Use customer-managed keys to manage the encryption at rest of your MySQL servers. By default, the data is encrypted at rest with service-managed keys, but customer-managed keys are commonly required to meet regulatory compliance standards. Customer-managed keys enable the data to be encrypted with an Azure Key Vault key created and owned by you. You have full control and responsibility for the key lifecycle, including rotation and management.",Azure_Security_Benchmark_v3.0_DP-5,MCSB: Disabled (default: bringYourOwnKeyDataProtectionShouldBeEnabledForMySqlServersMonitoringEffect),"parameter: AuditIfNotExists,Disabled",Disabled,,Disabled,
